Jurisdiction,Candidate,Votes,LeadDigit
Clark,"TRUMP, DONALD J.",234,2
Clark,"TRUMP, DONALD J.",197,1
Clark,"TRUMP, DONALD J.",204,2
Clark,"TRUMP, DONALD J.",276,2
Clark,"TRUMP, DONALD J.",353,3
Clark,"TRUMP, DONALD J.",196,1
Clark,"TRUMP, DONALD J.",291,2
Clark,"TRUMP, DONALD J.",93,9
Clark,"TRUMP, DONALD J.",305,3
Clark,"TRUMP, DONALD J.",14,1
Clark,"TRUMP, DONALD J.",395,3
Clark,"TRUMP, DONALD J.",515,5
Clark,"TRUMP, DONALD J.",469,4
Clark,"TRUMP, DONALD J.",193,1
Clark,"TRUMP, DONALD J.",237,2
Clark,"TRUMP, DONALD J.",108,1
Clark,"TRUMP, DONALD J.",202,2
Clark,"TRUMP, DONALD J.",368,3
Clark,"TRUMP, DONALD J.",388,3
Clark,"TRUMP, DONALD J.",441,4
Clark,"TRUMP, DONALD J.",241,2
Clark,"TRUMP, DONALD J.",140,1
Clark,"TRUMP, DONALD J.",367,3
Clark,"TRUMP, DONALD J.",335,3
Clark,"TRUMP, DONALD J.",284,2
Clark,"TRUMP, DONALD J.",226,2
Clark,"TRUMP, DONALD J.",247,2
Clark,"TRUMP, DONALD J.",199,1
Clark,"TRUMP, DONALD J.",177,1
Clark,"TRUMP, DONALD J.",485,4
Clark,"TRUMP, DONALD J.",310,3
Clark,"TRUMP, DONALD J.",48,4
Clark,"TRUMP, DONALD J.",186,1
Clark,"TRUMP, DONALD J.",513,5
Clark,"TRUMP, DONALD J.",986,9
Clark,"TRUMP, DONALD J.",156,1
Clark,"TRUMP, DONALD J.",734,7
Clark,"TRUMP, DONALD J.",592,5
Clark,"TRUMP, DONALD J.",314,3
Clark,"TRUMP, DONALD J.",891,8
Clark,"TRUMP, DONALD J.",341,3
Clark,"TRUMP, DONALD J.",496,4
Clark,"TRUMP, DONALD J.",313,3
Clark,"TRUMP, DONALD J.",271,2
Clark,"TRUMP, DONALD J.",489,4
Clark,"TRUMP, DONALD J.",211,2
Clark,"TRUMP, DONALD J.",351,3
Clark,"TRUMP, DONALD J.",365,3
Clark,"TRUMP, DONALD J.",214,2
Clark,"TRUMP, DONALD J.",408,4
Clark,"TRUMP, DONALD J.",340,3
Clark,"TRUMP, DONALD J.",215,2
Clark,"TRUMP, DONALD J.",778,7
Clark,"TRUMP, DONALD J.",627,6
Clark,"TRUMP, DONALD J.",618,6
Clark,"TRUMP, DONALD J.",598,5
Clark,"TRUMP, DONALD J.",477,4
Clark,"TRUMP, DONALD J.",406,4
Clark,"TRUMP, DONALD J.",351,3
Clark,"TRUMP, DONALD J.",407,4
Clark,"TRUMP, DONALD J.",531,5
Clark,"TRUMP, DONALD J.",56,5
Clark,"TRUMP, DONALD J.",532,5
Clark,"TRUMP, DONALD J.",1177,1
Clark,"TRUMP, DONALD J.",585,5
Clark,"TRUMP, DONALD J.",428,4
Clark,"TRUMP, DONALD J.",891,8
Clark,"TRUMP, DONALD J.",137,1
Clark,"TRUMP, DONALD J.",749,7
Clark,"TRUMP, DONALD J.",22,2
Clark,"TRUMP, DONALD J.",772,7
Clark,"TRUMP, DONALD J.",335,3
Clark,"TRUMP, DONALD J.",620,6
Clark,"TRUMP, DONALD J.",479,4
Clark,"TRUMP, DONALD J.",990,9
Clark,"TRUMP, DONALD J.",491,4
Clark,"TRUMP, DONALD J.",600,6
Clark,"TRUMP, DONALD J.",497,4
Clark,"TRUMP, DONALD J.",444,4
Clark,"TRUMP, DONALD J.",1180,1
Clark,"TRUMP, DONALD J.",619,6
Clark,"TRUMP, DONALD J.",989,9
Clark,"TRUMP, DONALD J.",419,4
Clark,"TRUMP, DONALD J.",370,3
Clark,"TRUMP, DONALD J.",595,5
Clark,"TRUMP, DONALD J.",775,7
Clark,"TRUMP, DONALD J.",515,5
Clark,"TRUMP, DONALD J.",449,4
Clark,"TRUMP, DONALD J.",694,6
Clark,"TRUMP, DONALD J.",579,5
Clark,"TRUMP, DONALD J.",496,4
Clark,"TRUMP, DONALD J.",684,6
Clark,"TRUMP, DONALD J.",577,5
Clark,"TRUMP, DONALD J.",497,4
Clark,"TRUMP, DONALD J.",472,4
Clark,"TRUMP, DONALD J.",59,5
Clark,"TRUMP, DONALD J.",299,2
Clark,"TRUMP, DONALD J.",382,3
Clark,"TRUMP, DONALD J.",41,4
Clark,"TRUMP, DONALD J.",627,6
Clark,"TRUMP, DONALD J.",1200,1
Clark,"TRUMP, DONALD J.",388,3
Clark,"TRUMP, DONALD J.",430,4
Clark,"TRUMP, DONALD J.",378,3
Clark,"TRUMP, DONALD J.",224,2
Clark,"TRUMP, DONALD J.",428,4
Clark,"TRUMP, DONALD J.",301,3
Clark,"TRUMP, DONALD J.",436,4
Clark,"TRUMP, DONALD J.",336,3
Clark,"TRUMP, DONALD J.",318,3
Clark,"TRUMP, DONALD J.",515,5
Clark,"TRUMP, DONALD J.",462,4
Clark,"TRUMP, DONALD J.",608,6
Clark,"TRUMP, DONALD J.",401,4
Clark,"TRUMP, DONALD J.",453,4
Clark,"TRUMP, DONALD J.",607,6
Clark,"TRUMP, DONALD J.",573,5
Clark,"TRUMP, DONALD J.",526,5
Clark,"TRUMP, DONALD J.",524,5
Clark,"TRUMP, DONALD J.",567,5
Clark,"TRUMP, DONALD J.",355,3
Clark,"TRUMP, DONALD J.",550,5
Clark,"TRUMP, DONALD J.",467,4
Clark,"TRUMP, DONALD J.",585,5
Clark,"TRUMP, DONALD J.",526,5
Clark,"TRUMP, DONALD J.",643,6
Clark,"TRUMP, DONALD J.",1035,1
Clark,"TRUMP, DONALD J.",501,5
Clark,"TRUMP, DONALD J.",414,4
Clark,"TRUMP, DONALD J.",292,2
Clark,"TRUMP, DONALD J.",261,2
Clark,"TRUMP, DONALD J.",470,4
Clark,"TRUMP, DONALD J.",653,6
Clark,"TRUMP, DONALD J.",590,5
Clark,"TRUMP, DONALD J.",267,2
Clark,"TRUMP, DONALD J.",354,3
Clark,"TRUMP, DONALD J.",657,6
Clark,"TRUMP, DONALD J.",404,4
Clark,"TRUMP, DONALD J.",483,4
Clark,"TRUMP, DONALD J.",685,6
Clark,"TRUMP, DONALD J.",363,3
Clark,"TRUMP, DONALD J.",304,3
Clark,"TRUMP, DONALD J.",384,3
Clark,"TRUMP, DONALD J.",316,3
Clark,"TRUMP, DONALD J.",236,2
Clark,"TRUMP, DONALD J.",314,3
Clark,"TRUMP, DONALD J.",526,5
Clark,"TRUMP, DONALD J.",348,3
Clark,"TRUMP, DONALD J.",471,4
Clark,"TRUMP, DONALD J.",93,9
Clark,"TRUMP, DONALD J.",303,3
Clark,"TRUMP, DONALD J.",382,3
Clark,"TRUMP, DONALD J.",490,4
Clark,"TRUMP, DONALD J.",333,3
Clark,"TRUMP, DONALD J.",188,1
Clark,"TRUMP, DONALD J.",233,2
Clark,"TRUMP, DONALD J.",689,6
Clark,"TRUMP, DONALD J.",480,4
Clark,"TRUMP, DONALD J.",302,3
Clark,"TRUMP, DONALD J.",485,4
Clark,"TRUMP, DONALD J.",310,3
Clark,"TRUMP, DONALD J.",185,1
Clark,"TRUMP, DONALD J.",185,1
Clark,"TRUMP, DONALD J.",428,4
Clark,"TRUMP, DONALD J.",782,7
Clark,"TRUMP, DONALD J.",509,5
Clark,"TRUMP, DONALD J.",393,3
Clark,"TRUMP, DONALD J.",790,7
Clark,"TRUMP, DONALD J.",330,3
Clark,"TRUMP, DONALD J.",606,6
Clark,"TRUMP, DONALD J.",80,8
Clark,"TRUMP, DONALD J.",555,5
Clark,"TRUMP, DONALD J.",746,7
Clark,"TRUMP, DONALD J.",527,5
Clark,"TRUMP, DONALD J.",458,4
Clark,"TRUMP, DONALD J.",1336,1
Clark,"TRUMP, DONALD J.",256,2
Clark,"TRUMP, DONALD J.",761,7
Clark,"TRUMP, DONALD J.",553,5
Clark,"TRUMP, DONALD J.",516,5
Clark,"TRUMP, DONALD J.",743,7
Clark,"TRUMP, DONALD J.",569,5
Clark,"TRUMP, DONALD J.",999,9
Clark,"TRUMP, DONALD J.",355,3
Clark,"TRUMP, DONALD J.",989,9
Clark,"TRUMP, DONALD J.",741,7
Clark,"TRUMP, DONALD J.",324,3
Clark,"TRUMP, DONALD J.",567,5
Clark,"TRUMP, DONALD J.",499,4
Clark,"TRUMP, DONALD J.",769,7
Clark,"TRUMP, DONALD J.",831,8
Clark,"TRUMP, DONALD J.",544,5
Clark,"TRUMP, DONALD J.",292,2
Clark,"TRUMP, DONALD J.",390,3
Clark,"TRUMP, DONALD J.",445,4
Clark,"TRUMP, DONALD J.",303,3
Clark,"TRUMP, DONALD J.",396,3
Clark,"TRUMP, DONALD J.",271,2
Clark,"TRUMP, DONALD J.",326,3
Clark,"TRUMP, DONALD J.",280,2
Clark,"TRUMP, DONALD J.",240,2
Clark,"TRUMP, DONALD J.",271,2
Clark,"TRUMP, DONALD J.",242,2
Clark,"TRUMP, DONALD J.",113,1
Clark,"TRUMP, DONALD J.",197,1
Clark,"TRUMP, DONALD J.",519,5
Clark,"TRUMP, DONALD J.",840,8
Clark,"TRUMP, DONALD J.",563,5
Clark,"TRUMP, DONALD J.",661,6
Clark,"TRUMP, DONALD J.",454,4
Clark,"TRUMP, DONALD J.",587,5
Clark,"TRUMP, DONALD J.",178,1
Clark,"TRUMP, DONALD J.",715,7
Clark,"TRUMP, DONALD J.",531,5
Clark,"TRUMP, DONALD J.",398,3
Clark,"TRUMP, DONALD J.",1395,1
Clark,"TRUMP, DONALD J.",299,2
Clark,"TRUMP, DONALD J.",368,3
Clark,"TRUMP, DONALD J.",401,4
Clark,"TRUMP, DONALD J.",552,5
Clark,"TRUMP, DONALD J.",646,6
Clark,"TRUMP, DONALD J.",561,5
Clark,"TRUMP, DONALD J.",574,5
Clark,"TRUMP, DONALD J.",828,8
Clark,"TRUMP, DONALD J.",829,8
Clark,"TRUMP, DONALD J.",627,6
Clark,"TRUMP, DONALD J.",299,2
Clark,"TRUMP, DONALD J.",357,3
Clark,"TRUMP, DONALD J.",644,6
Clark,"TRUMP, DONALD J.",631,6
Clark,"TRUMP, DONALD J.",701,7
Clark,"TRUMP, DONALD J.",71,7
Clark,"TRUMP, DONALD J.",460,4
Clark,"TRUMP, DONALD J.",128,1
Clark,"TRUMP, DONALD J.",49,4
Clark,"TRUMP, DONALD J.",154,1
Clark,"TRUMP, DONALD J.",473,4
Clark,"TRUMP, DONALD J.",166,1
Clark,"TRUMP, DONALD J.",249,2
Clark,"TRUMP, DONALD J.",215,2
Clark,"TRUMP, DONALD J.",449,4
Clark,"TRUMP, DONALD J.",592,5
Clark,"TRUMP, DONALD J.",6,6
Clark,"TRUMP, DONALD J.",771,7
Clark,"TRUMP, DONALD J.",110,1
Clark,"TRUMP, DONALD J.",324,3
Clark,"TRUMP, DONALD J.",229,2
Clark,"TRUMP, DONALD J.",161,1
Clark,"TRUMP, DONALD J.",233,2
Clark,"TRUMP, DONALD J.",459,4
Clark,"TRUMP, DONALD J.",274,2
Clark,"TRUMP, DONALD J.",318,3
Clark,"TRUMP, DONALD J.",303,3
Clark,"TRUMP, DONALD J.",323,3
Clark,"TRUMP, DONALD J.",1653,1
Clark,"TRUMP, DONALD J.",844,8
Clark,"TRUMP, DONALD J.",22,2
Clark,"TRUMP, DONALD J.",738,7
Clark,"TRUMP, DONALD J.",31,3
Clark,"TRUMP, DONALD J.",666,6
Clark,"TRUMP, DONALD J.",624,6
Clark,"TRUMP, DONALD J.",471,4
Clark,"TRUMP, DONALD J.",458,4
Clark,"TRUMP, DONALD J.",810,8
Clark,"TRUMP, DONALD J.",665,6
Clark,"TRUMP, DONALD J.",648,6
Clark,"TRUMP, DONALD J.",473,4
Clark,"TRUMP, DONALD J.",660,6
Clark,"TRUMP, DONALD J.",651,6
Clark,"TRUMP, DONALD J.",396,3
Clark,"TRUMP, DONALD J.",349,3
Clark,"TRUMP, DONALD J.",458,4
Clark,"TRUMP, DONALD J.",689,6
Clark,"TRUMP, DONALD J.",659,6
Clark,"TRUMP, DONALD J.",444,4
Clark,"TRUMP, DONALD J.",880,8
Clark,"TRUMP, DONALD J.",743,7
Clark,"TRUMP, DONALD J.",916,9
Clark,"TRUMP, DONALD J.",768,7
Clark,"TRUMP, DONALD J.",762,7
Clark,"TRUMP, DONALD J.",116,1
Clark,"TRUMP, DONALD J.",494,4
Clark,"TRUMP, DONALD J.",484,4
Clark,"TRUMP, DONALD J.",981,9
Clark,"TRUMP, DONALD J.",1018,1
Clark,"TRUMP, DONALD J.",649,6
Clark,"TRUMP, DONALD J.",401,4
Clark,"TRUMP, DONALD J.",953,9
Clark,"TRUMP, DONALD J.",888,8
Clark,"TRUMP, DONALD J.",1217,1
Clark,"TRUMP, DONALD J.",663,6
Clark,"TRUMP, DONALD J.",833,8
Clark,"TRUMP, DONALD J.",666,6
Clark,"TRUMP, DONALD J.",448,4
Clark,"TRUMP, DONALD J.",541,5
Clark,"TRUMP, DONALD J.",450,4
Clark,"TRUMP, DONALD J.",894,8
Clark,"TRUMP, DONALD J.",266,2
Clark,"TRUMP, DONALD J.",666,6
Clark,"TRUMP, DONALD J.",568,5
Clark,"TRUMP, DONALD J.",419,4
Clark,"TRUMP, DONALD J.",903,9
Clark,"TRUMP, DONALD J.",391,3
Clark,"TRUMP, DONALD J.",497,4
Clark,"TRUMP, DONALD J.",330,3
Clark,"TRUMP, DONALD J.",407,4
Clark,"TRUMP, DONALD J.",486,4
Clark,"TRUMP, DONALD J.",377,3
Clark,"TRUMP, DONALD J.",289,2
Clark,"TRUMP, DONALD J.",593,5
Clark,"TRUMP, DONALD J.",174,1
Clark,"TRUMP, DONALD J.",925,9
Clark,"TRUMP, DONALD J.",537,5
Clark,"TRUMP, DONALD J.",539,5
Clark,"TRUMP, DONALD J.",487,4
Clark,"TRUMP, DONALD J.",272,2
Clark,"TRUMP, DONALD J.",465,4
Clark,"TRUMP, DONALD J.",548,5
Clark,"TRUMP, DONALD J.",354,3
Clark,"TRUMP, DONALD J.",403,4
Clark,"TRUMP, DONALD J.",434,4
Clark,"TRUMP, DONALD J.",374,3
Clark,"TRUMP, DONALD J.",195,1
Clark,"TRUMP, DONALD J.",439,4
Clark,"TRUMP, DONALD J.",456,4
Clark,"TRUMP, DONALD J.",278,2
Clark,"TRUMP, DONALD J.",559,5
Clark,"TRUMP, DONALD J.",320,3
Clark,"TRUMP, DONALD J.",427,4
Clark,"TRUMP, DONALD J.",351,3
Clark,"TRUMP, DONALD J.",636,6
Clark,"TRUMP, DONALD J.",589,5
Clark,"TRUMP, DONALD J.",582,5
Clark,"TRUMP, DONALD J.",502,5
Clark,"TRUMP, DONALD J.",44,4
Clark,"TRUMP, DONALD J.",495,4
Clark,"TRUMP, DONALD J.",453,4
Clark,"TRUMP, DONALD J.",237,2
Clark,"TRUMP, DONALD J.",625,6
Clark,"TRUMP, DONALD J.",479,4
Clark,"TRUMP, DONALD J.",435,4
Clark,"TRUMP, DONALD J.",380,3
Clark,"TRUMP, DONALD J.",350,3
Clark,"TRUMP, DONALD J.",325,3
Clark,"TRUMP, DONALD J.",651,6
Clark,"TRUMP, DONALD J.",19,1
Clark,"TRUMP, DONALD J.",348,3
Clark,"TRUMP, DONALD J.",520,5
Clark,"TRUMP, DONALD J.",23,2
Clark,"TRUMP, DONALD J.",523,5
Clark,"TRUMP, DONALD J.",901,9
Clark,"TRUMP, DONALD J.",508,5
Clark,"TRUMP, DONALD J.",570,5
Clark,"TRUMP, DONALD J.",461,4
Clark,"TRUMP, DONALD J.",25,2
Douglas,"TRUMP, DONALD J.",648,6
Douglas,"TRUMP, DONALD J.",950,9
Douglas,"TRUMP, DONALD J.",650,6
Douglas,"TRUMP, DONALD J.",499,4
Douglas,"TRUMP, DONALD J.",614,6
Douglas,"TRUMP, DONALD J.",789,7
Douglas,"TRUMP, DONALD J.",489,4
Douglas,"TRUMP, DONALD J.",803,8
Douglas,"TRUMP, DONALD J.",642,6
Douglas,"TRUMP, DONALD J.",793,7
Douglas,"TRUMP, DONALD J.",830,8
Douglas,"TRUMP, DONALD J.",40,4
Douglas,"TRUMP, DONALD J.",748,7
Douglas,"TRUMP, DONALD J.",655,6
Douglas,"TRUMP, DONALD J.",305,3
Douglas,"TRUMP, DONALD J.",500,5
Douglas,"TRUMP, DONALD J.",999,9
Douglas,"TRUMP, DONALD J.",435,4
Douglas,"TRUMP, DONALD J.",595,5
Douglas,"TRUMP, DONALD J.",644,6
Douglas,"TRUMP, DONALD J.",829,8
Douglas,"TRUMP, DONALD J.",820,8
Douglas,"TRUMP, DONALD J.",556,5
Douglas,"TRUMP, DONALD J.",360,3
Douglas,"TRUMP, DONALD J.",915,9
Douglas,"TRUMP, DONALD J.",349,3
Douglas,"TRUMP, DONALD J.",497,4
Douglas,"TRUMP, DONALD J.",608,6
Douglas,"TRUMP, DONALD J.",500,5
Douglas,"TRUMP, DONALD J.",429,4
Douglas,"TRUMP, DONALD J.",388,3
Douglas,"TRUMP, DONALD J.",343,3
Douglas,"TRUMP, DONALD J.",310,3
Douglas,"TRUMP, DONALD J.",286,2
Douglas,"TRUMP, DONALD J.",280,2
Douglas,"TRUMP, DONALD J.",301,3
Douglas,"TRUMP, DONALD J.",301,3
Douglas,"TRUMP, DONALD J.",124,1
Douglas,"TRUMP, DONALD J.",457,4
Douglas,"TRUMP, DONALD J.",342,3
Elko,"TRUMP, DONALD J.",361,3
Elko,"TRUMP, DONALD J.",712,7
Elko,"TRUMP, DONALD J.",342,3
Elko,"TRUMP, DONALD J.",750,7
Elko,"TRUMP, DONALD J.",443,4
Elko,"TRUMP, DONALD J.",928,9
Elko,"TRUMP, DONALD J.",376,3
Elko,"TRUMP, DONALD J.",342,3
Elko,"TRUMP, DONALD J.",233,2
Elko,"TRUMP, DONALD J.",190,1
Elko,"TRUMP, DONALD J.",295,2
Elko,"TRUMP, DONALD J.",321,3
Elko,"TRUMP, DONALD J.",96,9
Elko,"TRUMP, DONALD J.",1264,1
Elko,"TRUMP, DONALD J.",1270,1
Elko,"TRUMP, DONALD J.",741,7
Elko,"TRUMP, DONALD J.",695,6
Elko,"TRUMP, DONALD J.",514,5
Elko,"TRUMP, DONALD J.",381,3
Elko,"TRUMP, DONALD J.",82,8
Elko,"TRUMP, DONALD J.",29,2
Elko,"TRUMP, DONALD J.",347,3
Elko,"TRUMP, DONALD J.",47,4
Elko,"TRUMP, DONALD J.",24,2
Elko,"TRUMP, DONALD J.",750,7
Elko,"TRUMP, DONALD J.",101,1
Elko,"TRUMP, DONALD J.",114,1
Elko,"TRUMP, DONALD J.",97,9
Elko,"TRUMP, DONALD J.",97,9
Elko,"TRUMP, DONALD J.",103,1
Elko,"TRUMP, DONALD J.",92,9
Elko,"TRUMP, DONALD J.",99,9
Elko,"TRUMP, DONALD J.",323,3
Elko,"TRUMP, DONALD J.",1155,1
Elko,"TRUMP, DONALD J.",1024,1
Elko,"TRUMP, DONALD J.",337,3
Elko,"TRUMP, DONALD J.",515,5
Elko,"TRUMP, DONALD J.",341,3
Elko,"TRUMP, DONALD J.",524,5
Elko,"TRUMP, DONALD J.",279,2
Esmeralda,"TRUMP, DONALD J.",178,1
Esmeralda,"TRUMP, DONALD J.",42,4
Esmeralda,"TRUMP, DONALD J.",164,1
Esmeralda,"TRUMP, DONALD J.",11,1
Eureka,"TRUMP, DONALD J.",332,3
Eureka,"TRUMP, DONALD J.",247,2
Eureka,"TRUMP, DONALD J.",137,1
Eureka,"TRUMP, DONALD J.",171,1
Humboldt,"TRUMP, DONALD J.",512,5
Humboldt,"TRUMP, DONALD J.",48,4
Humboldt,"TRUMP, DONALD J.",219,2
Humboldt,"TRUMP, DONALD J.",133,1
Humboldt,"TRUMP, DONALD J.",195,1
Humboldt,"TRUMP, DONALD J.",564,5
Humboldt,"TRUMP, DONALD J.",240,2
Humboldt,"TRUMP, DONALD J.",434,4
Humboldt,"TRUMP, DONALD J.",423,4
Humboldt,"TRUMP, DONALD J.",448,4
Humboldt,"TRUMP, DONALD J.",770,7
Humboldt,"TRUMP, DONALD J.",875,8
Humboldt,"TRUMP, DONALD J.",781,7
Humboldt,"TRUMP, DONALD J.",94,9
Humboldt,"TRUMP, DONALD J.",15,1
Humboldt,"TRUMP, DONALD J.",126,1
Lander,"TRUMP, DONALD J.",323,3
Lander,"TRUMP, DONALD J.",387,3
Lander,"TRUMP, DONALD J.",132,1
Lander,"TRUMP, DONALD J.",551,5
Lander,"TRUMP, DONALD J.",564,5
Lander,"TRUMP, DONALD J.",84,8
Lander,"TRUMP, DONALD J.",15,1
Lander,"TRUMP, DONALD J.",61,6
Lander,"TRUMP, DONALD J.",18,1
Lander,"TRUMP, DONALD J.",63,6
Lincoln,"TRUMP, DONALD J.",576,5
Lincoln,"TRUMP, DONALD J.",395,3
Lincoln,"TRUMP, DONALD J.",86,8
Lincoln,"TRUMP, DONALD J.",470,4
Lincoln,"TRUMP, DONALD J.",505,5
Lincoln,"TRUMP, DONALD J.",35,3
Lyon,"TRUMP, DONALD J.",480,4
Lyon,"TRUMP, DONALD J.",530,5
Lyon,"TRUMP, DONALD J.",893,8
Lyon,"TRUMP, DONALD J.",247,2
Lyon,"TRUMP, DONALD J.",610,6
Lyon,"TRUMP, DONALD J.",714,7
Lyon,"TRUMP, DONALD J.",802,8
Lyon,"TRUMP, DONALD J.",523,5
Lyon,"TRUMP, DONALD J.",483,4
Lyon,"TRUMP, DONALD J.",321,3
Lyon,"TRUMP, DONALD J.",449,4
Lyon,"TRUMP, DONALD J.",488,4
Lyon,"TRUMP, DONALD J.",470,4
Lyon,"TRUMP, DONALD J.",701,7
Lyon,"TRUMP, DONALD J.",202,2
Lyon,"TRUMP, DONALD J.",185,1
Lyon,"TRUMP, DONALD J.",270,2
Lyon,"TRUMP, DONALD J.",260,2
Lyon,"TRUMP, DONALD J.",1087,1
Lyon,"TRUMP, DONALD J.",1168,1
Lyon,"TRUMP, DONALD J.",556,5
Lyon,"TRUMP, DONALD J.",758,7
Lyon,"TRUMP, DONALD J.",626,6
Lyon,"TRUMP, DONALD J.",44,4
Lyon,"TRUMP, DONALD J.",554,5
Lyon,"TRUMP, DONALD J.",389,3
Lyon,"TRUMP, DONALD J.",541,5
Lyon,"TRUMP, DONALD J.",410,4
Lyon,"TRUMP, DONALD J.",790,7
Lyon,"TRUMP, DONALD J.",269,2
Lyon,"TRUMP, DONALD J.",763,7
Lyon,"TRUMP, DONALD J.",153,1
Lyon,"TRUMP, DONALD J.",777,7
Lyon,"TRUMP, DONALD J.",463,4
Lyon,"TRUMP, DONALD J.",967,9
Lyon,"TRUMP, DONALD J.",830,8
Lyon,"TRUMP, DONALD J.",258,2
Lyon,"TRUMP, DONALD J.",501,5
Lyon,"TRUMP, DONALD J.",346,3
Lyon,"TRUMP, DONALD J.",28,2
Mineral,"TRUMP, DONALD J.",227,2
Mineral,"TRUMP, DONALD J.",109,1
Mineral,"TRUMP, DONALD J.",124,1
Mineral,"TRUMP, DONALD J.",239,2
Mineral,"TRUMP, DONALD J.",112,1
Mineral,"TRUMP, DONALD J.",115,1
Mineral,"TRUMP, DONALD J.",165,1
Mineral,"TRUMP, DONALD J.",163,1
Mineral,"TRUMP, DONALD J.",69,6
Mineral,"TRUMP, DONALD J.",24,2
Mineral,"TRUMP, DONALD J.",73,7
Nye,"TRUMP, DONALD J.",256,2
Nye,"TRUMP, DONALD J.",278,2
Nye,"TRUMP, DONALD J.",50,5
Nye,"TRUMP, DONALD J.",24,2
Nye,"TRUMP, DONALD J.",29,2
Nye,"TRUMP, DONALD J.",56,5
Nye,"TRUMP, DONALD J.",6,6
Nye,"TRUMP, DONALD J.",49,4
Nye,"TRUMP, DONALD J.",1119,1
Nye,"TRUMP, DONALD J.",433,4
Nye,"TRUMP, DONALD J.",740,7
Nye,"TRUMP, DONALD J.",833,8
Nye,"TRUMP, DONALD J.",638,6
Nye,"TRUMP, DONALD J.",1754,1
Nye,"TRUMP, DONALD J.",812,8
Nye,"TRUMP, DONALD J.",996,9
Nye,"TRUMP, DONALD J.",629,6
Nye,"TRUMP, DONALD J.",262,2
Nye,"TRUMP, DONALD J.",720,7
Nye,"TRUMP, DONALD J.",316,3
Nye,"TRUMP, DONALD J.",476,4
Nye,"TRUMP, DONALD J.",624,6
Nye,"TRUMP, DONALD J.",954,9
Nye,"TRUMP, DONALD J.",967,9
Nye,"TRUMP, DONALD J.",813,8
Nye,"TRUMP, DONALD J.",1009,1
Nye,"TRUMP, DONALD J.",1182,1
Nye,"TRUMP, DONALD J.",20,2
Nye,"TRUMP, DONALD J.",336,3
Nye,"TRUMP, DONALD J.",349,3
Nye,"TRUMP, DONALD J.",17,1
Nye,"TRUMP, DONALD J.",753,7
Nye,"TRUMP, DONALD J.",27,2
Pershing,"TRUMP, DONALD J.",585,5
Pershing,"TRUMP, DONALD J.",265,2
Pershing,"TRUMP, DONALD J.",203,2
Pershing,"TRUMP, DONALD J.",109,1
Pershing,"TRUMP, DONALD J.",398,3
Pershing,"TRUMP, DONALD J.",171,1
Storey,"TRUMP, DONALD J.",244,2
Storey,"TRUMP, DONALD J.",8,8
Storey,"TRUMP, DONALD J.",240,2
Storey,"TRUMP, DONALD J.",20,2
Storey,"TRUMP, DONALD J.",312,3
Storey,"TRUMP, DONALD J.",700,7
Storey,"TRUMP, DONALD J.",377,3
Washoe,"TRUMP, DONALD J.",190,1
Washoe,"TRUMP, DONALD J.",39,3
Washoe,"TRUMP, DONALD J.",44,4
Washoe,"TRUMP, DONALD J.",22,2
Washoe,"TRUMP, DONALD J.",18,1
Washoe,"TRUMP, DONALD J.",281,2
Washoe,"TRUMP, DONALD J.",333,3
Washoe,"TRUMP, DONALD J.",394,3
Washoe,"TRUMP, DONALD J.",452,4
Washoe,"TRUMP, DONALD J.",376,3
Washoe,"TRUMP, DONALD J.",561,5
Washoe,"TRUMP, DONALD J.",136,1
Washoe,"TRUMP, DONALD J.",423,4
Washoe,"TRUMP, DONALD J.",378,3
Washoe,"TRUMP, DONALD J.",40,4
Washoe,"TRUMP, DONALD J.",9,9
Washoe,"TRUMP, DONALD J.",9,9
Washoe,"TRUMP, DONALD J.",160,1
Washoe,"TRUMP, DONALD J.",308,3
Washoe,"TRUMP, DONALD J.",396,3
Washoe,"TRUMP, DONALD J.",106,1
Washoe,"TRUMP, DONALD J.",522,5
Washoe,"TRUMP, DONALD J.",128,1
Washoe,"TRUMP, DONALD J.",452,4
Washoe,"TRUMP, DONALD J.",297,2
Washoe,"TRUMP, DONALD J.",173,1
Washoe,"TRUMP, DONALD J.",458,4
Washoe,"TRUMP, DONALD J.",9,9
Washoe,"TRUMP, DONALD J.",357,3
Washoe,"TRUMP, DONALD J.",246,2
Washoe,"TRUMP, DONALD J.",434,4
Washoe,"TRUMP, DONALD J.",397,3
Washoe,"TRUMP, DONALD J.",312,3
Washoe,"TRUMP, DONALD J.",565,5
Washoe,"TRUMP, DONALD J.",317,3
Washoe,"TRUMP, DONALD J.",142,1
Washoe,"TRUMP, DONALD J.",606,6
Washoe,"TRUMP, DONALD J.",278,2
Washoe,"TRUMP, DONALD J.",219,2
Washoe,"TRUMP, DONALD J.",338,3
Washoe,"TRUMP, DONALD J.",122,1
Washoe,"TRUMP, DONALD J.",170,1
Washoe,"TRUMP, DONALD J.",168,1
Washoe,"TRUMP, DONALD J.",184,1
Washoe,"TRUMP, DONALD J.",292,2
Washoe,"TRUMP, DONALD J.",537,5
Washoe,"TRUMP, DONALD J.",246,2
Washoe,"TRUMP, DONALD J.",61,6
Washoe,"TRUMP, DONALD J.",154,1
Washoe,"TRUMP, DONALD J.",184,1
Washoe,"TRUMP, DONALD J.",434,4
Washoe,"TRUMP, DONALD J.",366,3
